Program,Year,Period,Week Ending,Geo Level,State,State ANSI,Ag District,Ag District Code,County,County ANSI,Zip Code,Region,watershed_code,Watershed,Commodity,Data Item,Domain,Domain Category,Value,CV (%)
SURVEY,2011,YEAR,,STATE,IOWA,19,,,,,,,0,,CHEESE,"CHEESE, AMERICAN, CHEDDAR - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,"115,719,000",
SURVEY,2011,YEAR,,STATE,IOWA,19,,,,,,,0,,CHEESE,"CHEESE, AMERICAN, CHEDDAR - PRODUCTION, MEASURED IN PLANTS",TOTAL,NOT SPECIFIED,7,
SURVEY,2011,YEAR,,STATE,IOWA,19,,,,,,,0,,CHEESE,"CHEESE, AMERICAN, COLBY & JACK & MONTEREY - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,"72,294,000",
SURVEY,2011,YEAR,,STATE,IOWA,19,,,,,,,0,,CHEESE,"CHEESE, AMERICAN, COLBY & JACK & MONTEREY - PRODUCTION, MEASURED IN PLANTS",TOTAL,NOT SPECIFIED,3,
SURVEY,2011,YEAR,,STATE,MINNESOTA,27,,,,,,,0,,CHEESE,"CHEESE - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,"603,114,000",
SURVEY,2011,YEAR,,STATE,MINNESOTA,27,,,,,,,0,,CHEESE,"CHEESE - PRODUCTION, MEASURED IN PLANTS",TOTAL,NOT SPECIFIED,12,
SURVEY,2011,YEAR,,STATE,MINNESOTA,27,,,,,,,0,,CHEESE,"CHEESE, AMERICAN, CHEDDAR - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,"458,526,000",
SURVEY,2011,YEAR,,STATE,MINNESOTA,27,,,,,,,0,,CHEESE,"CHEESE, AMERICAN, CHEDDAR - PRODUCTION, MEASURED IN PLANTS",TOTAL,NOT SPECIFIED,8,
SURVEY,2011,YEAR,,STATE,MISSOURI,29,,,,,,,0,,CHEESE,"CHEESE, COTTAGE, CREAMED, FAT CONTENT GE 4 PCT - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,"3,210,000",
SURVEY,2011,YEAR,,STATE,MISSOURI,29,,,,,,,0,,CHEESE,"CHEESE, COTTAGE, CREAMED, FAT CONTENT GE 4 PCT - PRODUCTION, MEASURED IN PLANTS",TOTAL,NOT SPECIFIED,2,
SURVEY,2011,YEAR,,STATE,MISSOURI,29,,,,,,,0,,CHEESE,"CHEESE, COTTAGE, LOWFAT, FAT CONTENT LT 4 PCT - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,"5,672,000",
SURVEY,2011,YEAR,,STATE,MISSOURI,29,,,,,,,0,,CHEESE,"CHEESE, COTTAGE, LOWFAT, FAT CONTENT LT 4 PCT - PRODUCTION, MEASURED IN PLANTS",TOTAL,NOT SPECIFIED,2,
SURVEY,2011,YEAR,,STATE,NEW MEXICO,35,,,,,,,0,,CHEESE,"CHEESE - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,"743,683,000",
SURVEY,2011,YEAR,,STATE,NEW MEXICO,35,,,,,,,0,,CHEESE,"CHEESE - PRODUCTION, MEASURED IN PLANTS",TOTAL,NOT SPECIFIED,4,
SURVEY,2011,YEAR,,STATE,NEW YORK,36,,,,,,,0,,CHEESE,"CHEESE - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,"728,939,000",
SURVEY,2011,YEAR,,STATE,NEW YORK,36,,,,,,,0,,CHEESE,"CHEESE - PRODUCTION, MEASURED IN PLANTS",TOTAL,NOT SPECIFIED,55,
SURVEY,2011,YEAR,,STATE,NEW YORK,36,,,,,,,0,,CHEESE,"CHEESE, COTTAGE, CREAMED, FAT CONTENT GE 4 PCT - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,"79,027,000",
SURVEY,2011,YEAR,,STATE,NEW YORK,36,,,,,,,0,,CHEESE,"CHEESE, COTTAGE, CREAMED, FAT CONTENT GE 4 PCT - PRODUCTION, MEASURED IN PLANTS",TOTAL,NOT SPECIFIED,9,
SURVEY,2011,YEAR,,STATE,NEW YORK,36,,,,,,,0,,CHEESE,"CHEESE, COTTAGE, CURD - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,"118,500,000",
SURVEY,2011,YEAR,,STATE,NEW YORK,36,,,,,,,0,,CHEESE,"CHEESE, COTTAGE, CURD - PRODUCTION, MEASURED IN PLANTS",TOTAL,NOT SPECIFIED,11,
SURVEY,2011,YEAR,,STATE,NEW YORK,36,,,,,,,0,,CHEESE,"CHEESE, COTTAGE, LOWFAT, FAT CONTENT LT 4 PCT - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,"114,997,000",
SURVEY,2011,YEAR,,STATE,NEW YORK,36,,,,,,,0,,CHEESE,"CHEESE, COTTAGE, LOWFAT, FAT CONTENT LT 4 PCT - PRODUCTION, MEASURED IN PLANTS",TOTAL,NOT SPECIFIED,8,
SURVEY,2011,YEAR,,STATE,NEW YORK,36,,,,,,,0,,CHEESE,"CHEESE, ITALIAN - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,"366,483,000",
SURVEY,2011,YEAR,,STATE,NEW YORK,36,,,,,,,0,,CHEESE,"CHEESE, ITALIAN - PRODUCTION, MEASURED IN PLANTS",TOTAL,NOT SPECIFIED,17,
SURVEY,2011,YEAR,,STATE,NEW YORK,36,,,,,,,0,,CHEESE,"CHEESE, ITALIAN, HARD, PROVOLONE & SIMILARS - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,"47,375,000",
SURVEY,2011,YEAR,,STATE,NEW YORK,36,,,,,,,0,,CHEESE,"CHEESE, ITALIAN, SOFT, MOZZARELLA - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,"191,966,000",
SURVEY,2011,YEAR,,STATE,NEW YORK,36,,,,,,,0,,CHEESE,"CHEESE, ITALIAN, SOFT, MOZZARELLA - PRODUCTION, MEASURED IN PLANTS",TOTAL,NOT SPECIFIED,11,
SURVEY,2011,YEAR,,STATE,OHIO,39,,,,,,,0,,CHEESE,"CHEESE - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,"201,577,000",
SURVEY,2011,YEAR,,STATE,OHIO,39,,,,,,,0,,CHEESE,"CHEESE - PRODUCTION, MEASURED IN PLANTS",TOTAL,NOT SPECIFIED,21,
SURVEY,2011,YEAR,,STATE,OHIO,39,,,,,,,0,,CHEESE,"CHEESE, COTTAGE, CREAMED, FAT CONTENT GE 4 PCT - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,"15,326,000",
SURVEY,2011,YEAR,,STATE,OHIO,39,,,,,,,0,,CHEESE,"CHEESE, COTTAGE, CREAMED, FAT CONTENT GE 4 PCT - PRODUCTION, MEASURED IN PLANTS",TOTAL,NOT SPECIFIED,4,
SURVEY,2011,YEAR,,STATE,OHIO,39,,,,,,,0,,CHEESE,"CHEESE, COTTAGE, CURD - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,"9,631,000",
SURVEY,2011,YEAR,,STATE,OHIO,39,,,,,,,0,,CHEESE,"CHEESE, COTTAGE, CURD - PRODUCTION, MEASURED IN PLANTS",TOTAL,NOT SPECIFIED,3,
SURVEY,2011,YEAR,,STATE,OHIO,39,,,,,,,0,,CHEESE,"CHEESE, COTTAGE, LOWFAT, FAT CONTENT LT 4 PCT - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,"9,286,000",
SURVEY,2011,YEAR,,STATE,OHIO,39,,,,,,,0,,CHEESE,"CHEESE, COTTAGE, LOWFAT, FAT CONTENT LT 4 PCT - PRODUCTION, MEASURED IN PLANTS",TOTAL,NOT SPECIFIED,4,
SURVEY,2011,YEAR,,STATE,OHIO,39,,,,,,,0,,CHEESE,"CHEESE, SWISS - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,"143,989,000",
SURVEY,2011,YEAR,,STATE,OHIO,39,,,,,,,0,,CHEESE,"CHEESE, SWISS - PRODUCTION, MEASURED IN PLANTS",TOTAL,NOT SPECIFIED,14,
SURVEY,2011,YEAR,,STATE,OREGON,41,,,,,,,0,,CHEESE,"CHEESE, AMERICAN - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,"168,618,000",
SURVEY,2011,YEAR,,STATE,OREGON,41,,,,,,,0,,CHEESE,"CHEESE, AMERICAN - PRODUCTION, MEASURED IN PLANTS",TOTAL,NOT SPECIFIED,5,
SURVEY,2011,YEAR,,STATE,OREGON,41,,,,,,,0,,CHEESE,"CHEESE, COTTAGE, CREAMED, FAT CONTENT GE 4 PCT - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED, (D),
SURVEY,2011,YEAR,,STATE,OREGON,41,,,,,,,0,,CHEESE,"CHEESE, COTTAGE, CREAMED, FAT CONTENT GE 4 PCT - PRODUCTION, MEASURED IN PLANTS",TOTAL,NOT SPECIFIED, (D),
SURVEY,2011,YEAR,,STATE,OREGON,41,,,,,,,0,,CHEESE,"CHEESE, COTTAGE, CURD - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,"2,243,000",
SURVEY,2011,YEAR,,STATE,OREGON,41,,,,,,,0,,CHEESE,"CHEESE, COTTAGE, CURD - PRODUCTION, MEASURED IN PLANTS",TOTAL,NOT SPECIFIED,4,
SURVEY,2011,YEAR,,STATE,OTHER STATES,,,,,,,,0,,CHEESE,"CHEESE - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,"1,482,471,000",
SURVEY,2011,YEAR,,STATE,OTHER STATES,,,,,,,,0,,CHEESE,"CHEESE - PRODUCTION, MEASURED IN PLANTS",TOTAL,NOT SPECIFIED,148,
SURVEY,2011,YEAR,,STATE,OTHER STATES,,,,,,,,0,,CHEESE,"CHEESE, AMERICAN - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,"1,868,772,000",
SURVEY,2011,YEAR,,STATE,OTHER STATES,,,,,,,,0,,CHEESE,"CHEESE, AMERICAN - PRODUCTION, MEASURED IN PLANTS",TOTAL,NOT SPECIFIED,127,
SURVEY,2011,YEAR,,STATE,OTHER STATES,,,,,,,,0,,CHEESE,"CHEESE, AMERICAN, CHEDDAR - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,"1,174,718,000",
SURVEY,2011,YEAR,,STATE,OTHER STATES,,,,,,,,0,,CHEESE,"CHEESE, AMERICAN, CHEDDAR - PRODUCTION, MEASURED IN PLANTS",TOTAL,NOT SPECIFIED,115,
SURVEY,2011,YEAR,,STATE,OTHER STATES,,,,,,,,0,,CHEESE,"CHEESE, AMERICAN, COLBY & JACK & MONTEREY - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,"404,146,000",
SURVEY,2011,YEAR,,STATE,OTHER STATES,,,,,,,,0,,CHEESE,"CHEESE, AMERICAN, COLBY & JACK & MONTEREY - PRODUCTION, MEASURED IN PLANTS",TOTAL,NOT SPECIFIED,70,
SURVEY,2011,YEAR,,STATE,OTHER STATES,,,,,,,,0,,CHEESE,"CHEESE, COTTAGE, CREAMED, FAT CONTENT GE 4 PCT - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,"140,459,000",
SURVEY,2011,YEAR,,STATE,OTHER STATES,,,,,,,,0,,CHEESE,"CHEESE, COTTAGE, CREAMED, FAT CONTENT GE 4 PCT - PRODUCTION, MEASURED IN PLANTS",TOTAL,NOT SPECIFIED,33,
SURVEY,2011,YEAR,,STATE,OTHER STATES,,,,,,,,0,,CHEESE,"CHEESE, COTTAGE, CURD - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,"185,503,000",
SURVEY,2011,YEAR,,STATE,OTHER STATES,,,,,,,,0,,CHEESE,"CHEESE, COTTAGE, CURD - PRODUCTION, MEASURED IN PLANTS",TOTAL,NOT SPECIFIED,35,
SURVEY,2011,YEAR,,STATE,OTHER STATES,,,,,,,,0,,CHEESE,"CHEESE, COTTAGE, LOWFAT, FAT CONTENT LT 4 PCT - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,"141,019,000",
SURVEY,2011,YEAR,,STATE,OTHER STATES,,,,,,,,0,,CHEESE,"CHEESE, COTTAGE, LOWFAT, FAT CONTENT LT 4 PCT - PRODUCTION, MEASURED IN PLANTS",TOTAL,NOT SPECIFIED,34,
SURVEY,2011,YEAR,,STATE,OTHER STATES,,,,,,,,0,,CHEESE,"CHEESE, HISPANIC - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,"53,100,000",
SURVEY,2011,YEAR,,STATE,OTHER STATES,,,,,,,,0,,CHEESE,"CHEESE, HISPANIC - PRODUCTION, MEASURED IN PLANTS",TOTAL,NOT SPECIFIED,38,
SURVEY,2011,YEAR,,STATE,OTHER STATES,,,,,,,,0,,CHEESE,"CHEESE, ITALIAN - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,"1,186,453,000",
SURVEY,2011,YEAR,,STATE,OTHER STATES,,,,,,,,0,,CHEESE,"CHEESE, ITALIAN - PRODUCTION, MEASURED IN PLANTS",TOTAL,NOT SPECIFIED,76,
SURVEY,2011,YEAR,,STATE,OTHER STATES,,,,,,,,0,,CHEESE,"CHEESE, ITALIAN, HARD, PARMESAN & SIMILARS - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,"164,774,000",
SURVEY,2011,YEAR,,STATE,OTHER STATES,,,,,,,,0,,CHEESE,"CHEESE, ITALIAN, HARD, PROVOLONE & SIMILARS - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,"163,817,000",
SURVEY,2011,YEAR,,STATE,OTHER STATES,,,,,,,,0,,CHEESE,"CHEESE, ITALIAN, HARD, ROMANO & SIMILARS - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,"23,797,000",
SURVEY,2011,YEAR,,STATE,OTHER STATES,,,,,,,,0,,CHEESE,"CHEESE, ITALIAN, SOFT, MOZZARELLA - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,"1,167,948,000",
SURVEY,2011,YEAR,,STATE,OTHER STATES,,,,,,,,0,,CHEESE,"CHEESE, ITALIAN, SOFT, MOZZARELLA - PRODUCTION, MEASURED IN PLANTS",TOTAL,NOT SPECIFIED,49,
SURVEY,2011,YEAR,,STATE,OTHER STATES,,,,,,,,0,,CHEESE,"CHEESE, MUENSTER - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,"96,477,000",
SURVEY,2011,YEAR,,STATE,OTHER STATES,,,,,,,,0,,CHEESE,"CHEESE, MUENSTER - PRODUCTION, MEASURED IN PLANTS",TOTAL,NOT SPECIFIED,17,
SURVEY,2011,YEAR,,STATE,OTHER STATES,,,,,,,,0,,CHEESE,"CHEESE, SWISS - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,"185,156,000",
SURVEY,2011,YEAR,,STATE,OTHER STATES,,,,,,,,0,,CHEESE,"CHEESE, SWISS - PRODUCTION, MEASURED IN PLANTS",TOTAL,NOT SPECIFIED,44,
SURVEY,2011,YEAR,,STATE,PENNSYLVANIA,42,,,,,,,0,,CHEESE,"CHEESE - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,"411,894,000",
SURVEY,2011,YEAR,,STATE,PENNSYLVANIA,42,,,,,,,0,,CHEESE,"CHEESE - PRODUCTION, MEASURED IN PLANTS",TOTAL,NOT SPECIFIED,38,
SURVEY,2011,YEAR,,STATE,PENNSYLVANIA,42,,,,,,,0,,CHEESE,"CHEESE, ITALIAN - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,"256,277,000",
SURVEY,2011,YEAR,,STATE,PENNSYLVANIA,42,,,,,,,0,,CHEESE,"CHEESE, ITALIAN - PRODUCTION, MEASURED IN PLANTS",TOTAL,NOT SPECIFIED,14,
SURVEY,2011,YEAR,,STATE,PENNSYLVANIA,42,,,,,,,0,,CHEESE,"CHEESE, SWISS - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,"9,784,000",
SURVEY,2011,YEAR,,STATE,PENNSYLVANIA,42,,,,,,,0,,CHEESE,"CHEESE, SWISS - PRODUCTION, MEASURED IN PLANTS",TOTAL,NOT SPECIFIED,8,
SURVEY,2011,YEAR,,STATE,SOUTH DAKOTA,46,,,,,,,0,,CHEESE,"CHEESE - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,"271,945,000",
SURVEY,2011,YEAR,,STATE,SOUTH DAKOTA,46,,,,,,,0,,CHEESE,"CHEESE - PRODUCTION, MEASURED IN PLANTS",TOTAL,NOT SPECIFIED,6,
SURVEY,2011,YEAR,,STATE,TENNESSEE,47,,,,,,,0,,CHEESE,"CHEESE, COTTAGE, CREAMED, FAT CONTENT GE 4 PCT - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,"6,694,000",
SURVEY,2011,YEAR,,STATE,TENNESSEE,47,,,,,,,0,,CHEESE,"CHEESE, COTTAGE, CREAMED, FAT CONTENT GE 4 PCT - PRODUCTION, MEASURED IN PLANTS",TOTAL,NOT SPECIFIED,2,
SURVEY,2011,YEAR,,STATE,TENNESSEE,47,,,,,,,0,,CHEESE,"CHEESE, COTTAGE, CURD - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,"6,476,000",
SURVEY,2011,YEAR,,STATE,TENNESSEE,47,,,,,,,0,,CHEESE,"CHEESE, COTTAGE, CURD - PRODUCTION, MEASURED IN PLANTS",TOTAL,NOT SPECIFIED,2,
SURVEY,2011,YEAR,,STATE,TENNESSEE,47,,,,,,,0,,CHEESE,"CHEESE, COTTAGE, LOWFAT, FAT CONTENT LT 4 PCT - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,"5,605,000",
SURVEY,2011,YEAR,,STATE,TENNESSEE,47,,,,,,,0,,CHEESE,"CHEESE, COTTAGE, LOWFAT, FAT CONTENT LT 4 PCT - PRODUCTION, MEASURED IN PLANTS",TOTAL,NOT SPECIFIED,2,
SURVEY,2011,YEAR,,STATE,TEXAS,48,,,,,,,0,,CHEESE,"CHEESE, COTTAGE, CREAMED, FAT CONTENT GE 4 PCT - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,"18,856,000",
SURVEY,2011,YEAR,,STATE,TEXAS,48,,,,,,,0,,CHEESE,"CHEESE, COTTAGE, CREAMED, FAT CONTENT GE 4 PCT - PRODUCTION, MEASURED IN PLANTS",TOTAL,NOT SPECIFIED,6,
SURVEY,2011,YEAR,,STATE,TEXAS,48,,,,,,,0,,CHEESE,"CHEESE, COTTAGE, CURD - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,"40,497,000",
SURVEY,2011,YEAR,,STATE,TEXAS,48,,,,,,,0,,CHEESE,"CHEESE, COTTAGE, CURD - PRODUCTION, MEASURED IN PLANTS",TOTAL,NOT SPECIFIED,5,
SURVEY,2011,YEAR,,STATE,TEXAS,48,,,,,,,0,,CHEESE,"CHEESE, COTTAGE, LOWFAT, FAT CONTENT LT 4 PCT - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,"24,714,000",
SURVEY,2011,YEAR,,STATE,TEXAS,48,,,,,,,0,,CHEESE,"CHEESE, COTTAGE, LOWFAT, FAT CONTENT LT 4 PCT - PRODUCTION, MEASURED IN PLANTS",TOTAL,NOT SPECIFIED,5,
SURVEY,2011,YEAR,,STATE,UTAH,49,,,,,,,0,,CHEESE,"CHEESE, COTTAGE, CREAMED, FAT CONTENT GE 4 PCT - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,"3,667,000",
SURVEY,2011,YEAR,,STATE,UTAH,49,,,,,,,0,,CHEESE,"CHEESE, COTTAGE, CREAMED, FAT CONTENT GE 4 PCT - PRODUCTION, MEASURED IN PLANTS",TOTAL,NOT SPECIFIED,1,
SURVEY,2011,YEAR,,STATE,UTAH,49,,,,,,,0,,CHEESE,"CHEESE, COTTAGE, CURD - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,"16,179,000",
SURVEY,2011,YEAR,,STATE,UTAH,49,,,,,,,0,,CHEESE,"CHEESE, COTTAGE, CURD - PRODUCTION, MEASURED IN PLANTS",TOTAL,NOT SPECIFIED,2,
SURVEY,2011,YEAR,,STATE,UTAH,49,,,,,,,0,,CHEESE,"CHEESE, COTTAGE, LOWFAT, FAT CONTENT LT 4 PCT - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,"4,936,000",
SURVEY,2011,YEAR,,STATE,UTAH,49,,,,,,,0,,CHEESE,"CHEESE, COTTAGE, LOWFAT, FAT CONTENT LT 4 PCT - PRODUCTION, MEASURED IN PLANTS",TOTAL,NOT SPECIFIED,3,
SURVEY,2011,YEAR,,STATE,VERMONT,50,,,,,,,0,,CHEESE,"CHEESE - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,"121,996,000",
SURVEY,2011,YEAR,,STATE,VERMONT,50,,,,,,,0,,CHEESE,"CHEESE - PRODUCTION, MEASURED IN PLANTS",TOTAL,NOT SPECIFIED,22,
SURVEY,2011,YEAR,,STATE,WISCONSIN,55,,,,,,,0,,CHEESE,"CHEESE - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,"2,635,048,000",
SURVEY,2011,YEAR,,STATE,WISCONSIN,55,,,,,,,0,,CHEESE,"CHEESE - PRODUCTION, MEASURED IN PLANTS",TOTAL,NOT SPECIFIED,115,
SURVEY,2011,YEAR,,STATE,WISCONSIN,55,,,,,,,0,,CHEESE,"CHEESE, AMERICAN - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,"783,292,000",
SURVEY,2011,YEAR,,STATE,WISCONSIN,55,,,,,,,0,,CHEESE,"CHEESE, AMERICAN - PRODUCTION, MEASURED IN PLANTS",TOTAL,NOT SPECIFIED,60,
SURVEY,2011,YEAR,,STATE,WISCONSIN,55,,,,,,,0,,CHEESE,"CHEESE, AMERICAN, CHEDDAR - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,"549,585,000",
SURVEY,2011,YEAR,,STATE,WISCONSIN,55,,,,,,,0,,CHEESE,"CHEESE, AMERICAN, CHEDDAR - PRODUCTION, MEASURED IN PLANTS",TOTAL,NOT SPECIFIED,59,
SURVEY,2011,YEAR,,STATE,WISCONSIN,55,,,,,,,0,,CHEESE,"CHEESE, AMERICAN, COLBY & JACK & MONTEREY - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,"233,707,000",
SURVEY,2011,YEAR,,STATE,WISCONSIN,55,,,,,,,0,,CHEESE,"CHEESE, AMERICAN, COLBY & JACK & MONTEREY - PRODUCTION, MEASURED IN PLANTS",TOTAL,NOT SPECIFIED,45,
SURVEY,2011,YEAR,,STATE,WISCONSIN,55,,,,,,,0,,CHEESE,"CHEESE, HISPANIC - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,"59,117,000",
SURVEY,2011,YEAR,,STATE,WISCONSIN,55,,,,,,,0,,CHEESE,"CHEESE, HISPANIC - PRODUCTION, MEASURED IN PLANTS",TOTAL,NOT SPECIFIED,15,
SURVEY,2011,YEAR,,STATE,WISCONSIN,55,,,,,,,0,,CHEESE,"CHEESE, ITALIAN - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,"1,360,250,000",
SURVEY,2011,YEAR,,STATE,WISCONSIN,55,,,,,,,0,,CHEESE,"CHEESE, ITALIAN - PRODUCTION, MEASURED IN PLANTS",TOTAL,NOT SPECIFIED,55,
SURVEY,2011,YEAR,,STATE,WISCONSIN,55,,,,,,,0,,CHEESE,"CHEESE, ITALIAN, HARD, PARMESAN & SIMILARS - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,"122,931,000",
SURVEY,2011,YEAR,,STATE,WISCONSIN,55,,,,,,,0,,CHEESE,"CHEESE, ITALIAN, HARD, PROVOLONE & SIMILARS - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,"187,643,000",
SURVEY,2011,YEAR,,STATE,WISCONSIN,55,,,,,,,0,,CHEESE,"CHEESE, ITALIAN, HARD, ROMANO & SIMILARS - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,"20,908,000",
SURVEY,2011,YEAR,,STATE,WISCONSIN,55,,,,,,,0,,CHEESE,"CHEESE, ITALIAN, SOFT, MOZZARELLA - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,"909,961,000",
SURVEY,2011,YEAR,,STATE,WISCONSIN,55,,,,,,,0,,CHEESE,"CHEESE, ITALIAN, SOFT, MOZZARELLA - PRODUCTION, MEASURED IN PLANTS",TOTAL,NOT SPECIFIED,40,
SURVEY,2011,YEAR,,STATE,WISCONSIN,55,,,,,,,0,,CHEESE,"CHEESE, MUENSTER - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,"50,108,000",
SURVEY,2011,YEAR,,STATE,WISCONSIN,55,,,,,,,0,,CHEESE,"CHEESE, MUENSTER - PRODUCTION, MEASURED IN PLANTS",TOTAL,NOT SPECIFIED,24,
SURVEY,2011,YEAR,,STATE,WISCONSIN,55,,,,,,,0,,CHEESE,"CHEESE, SWISS - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,"41,576,000",
SURVEY,2011,YEAR,,STATE,WISCONSIN,55,,,,,,,0,,CHEESE,"CHEESE, SWISS - PRODUCTION, MEASURED IN PLANTS",TOTAL,NOT SPECIFIED,15,
SURVEY,2010,YEAR,,STATE,CALIFORNIA,6,,,,,,,0,,CHEESE,"CHEESE - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,"2,197,462,000",
SURVEY,2010,YEAR,,STATE,CALIFORNIA,6,,,,,,,0,,CHEESE,"CHEESE - PRODUCTION, MEASURED IN PLANTS",TOTAL,NOT SPECIFIED,58,
SURVEY,2010,YEAR,,STATE,CALIFORNIA,6,,,,,,,0,,CHEESE,"CHEESE, AMERICAN - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,"610,329,000",
SURVEY,2010,YEAR,,STATE,CALIFORNIA,6,,,,,,,0,,CHEESE,"CHEESE, AMERICAN - PRODUCTION, MEASURED IN PLANTS",TOTAL,NOT SPECIFIED,17,
SURVEY,2010,YEAR,,STATE,CALIFORNIA,6,,,,,,,0,,CHEESE,"CHEESE, AMERICAN, CHEDDAR - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,"335,296,000",
SURVEY,2010,YEAR,,STATE,CALIFORNIA,6,,,,,,,0,,CHEESE,"CHEESE, AMERICAN, CHEDDAR - PRODUCTION, MEASURED IN PLANTS",TOTAL,NOT SPECIFIED,15,
SURVEY,2010,YEAR,,STATE,CALIFORNIA,6,,,,,,,0,,CHEESE,"CHEESE, AMERICAN, COLBY & JACK & MONTEREY - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,"275,033,000",
SURVEY,2010,YEAR,,STATE,CALIFORNIA,6,,,,,,,0,,CHEESE,"CHEESE, AMERICAN, COLBY & JACK & MONTEREY - PRODUCTION, MEASURED IN PLANTS",TOTAL,NOT SPECIFIED,14,
SURVEY,2010,YEAR,,STATE,CALIFORNIA,6,,,,,,,0,,CHEESE,"CHEESE, COTTAGE, CREAMED, FAT CONTENT GE 4 PCT - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,"24,545,000",
SURVEY,2010,YEAR,,STATE,CALIFORNIA,6,,,,,,,0,,CHEESE,"CHEESE, COTTAGE, CREAMED, FAT CONTENT GE 4 PCT - PRODUCTION, MEASURED IN PLANTS",TOTAL,NOT SPECIFIED,5,
